;clip;id;movie;srt_name;video_name;graph_number;label;reason;fold
1160;tt1570728scene-027.ss-0313.es-0341;tt1570728-027;tt1570728;scene-027.ss-0313.es-0341.srt;tt1570728_scene_27.mkv;26;Sure;['Appearance', 'Look', 'Exp of  emotion'];1
1161;tt1570728scene-030.ss-0348.es-0361;tt1570728-030;tt1570728;scene-030.ss-0348.es-0361.srt;tt1570728_scene_30.mkv;29;Easy Neg;[];0
1164;tt1570728scene-037.ss-0455.es-0456;tt1570728-037;tt1570728;scene-037.ss-0455.es-0456.srt;tt1570728_scene_37.mkv;36;Sure;['Clothes', 'Activities'];2
1165;tt1570728scene-038.ss-0457.es-0469;tt1570728-038;tt1570728;scene-038.ss-0457.es-0469.srt;tt1570728_scene_38.mkv;37;Sure;['Clothes', 'Activities'];1
1166;tt1570728scene-040.ss-0484.es-0501;tt1570728-040;tt1570728;scene-040.ss-0484.es-0501.srt;tt1570728_scene_40.mkv;39;Sure;['Clothes', 'Activities', 'Look'];8
1167;tt1570728scene-041.ss-0502.es-0507;tt1570728-041;tt1570728;scene-041.ss-0502.es-0507.srt;tt1570728_scene_41.mkv;40;Sure;['Appearance', 'Clothes', 'Activities'];2
1168;tt1570728scene-042.ss-0508.es-0512;tt1570728-042;tt1570728;scene-042.ss-0508.es-0512.srt;tt1570728_scene_42.mkv;41;Sure;['Appearance', 'Clothes', 'Activities'];3
1169;tt1570728scene-043.ss-0513.es-0520;tt1570728-043;tt1570728;scene-043.ss-0513.es-0520.srt;tt1570728_scene_43.mkv;42;Sure;['Appearance', 'Clothes', 'Activities'];5
1170;tt1570728scene-044.ss-0521.es-0531;tt1570728-044;tt1570728;scene-044.ss-0521.es-0531.srt;tt1570728_scene_44.mkv;43;Sure;['Type of plan', 'Body', 'Appearance', 'Clothes', 'Look'];2
1174;tt1570728scene-052.ss-0620.es-0634;tt1570728-052;tt1570728;scene-052.ss-0620.es-0634.srt;tt1570728_scene_52.mkv;51;Sure;['Body'];4
1175;tt1570728scene-053.ss-0635.es-0676;tt1570728-053;tt1570728;scene-053.ss-0635.es-0676.srt;tt1570728_scene_53.mkv;52;Sure;['Clothes'];8
1176;tt1570728scene-054.ss-0677.es-0721;tt1570728-054;tt1570728;scene-054.ss-0677.es-0721.srt;;53;Sure;['Clothes'];1
1177;tt1570728scene-055.ss-0722.es-0737;tt1570728-055;tt1570728;scene-055.ss-0722.es-0737.srt;tt1570728_scene_55.mkv;54;Sure;['Clothes'];1
1178;tt1570728scene-056.ss-0738.es-0761;tt1570728-056;tt1570728;scene-056.ss-0738.es-0761.srt;tt1570728_scene_56.mkv;55;Sure;['Type of plan', 'Body', 'Clothes'];6
1179;tt1570728scene-057.ss-0762.es-0764;tt1570728-057;tt1570728;scene-057.ss-0762.es-0764.srt;tt1570728_scene_57.mkv;56;Sure;['Type of plan', 'Body', 'Clothes'];6
1180;tt1570728scene-058.ss-0765.es-0768;tt1570728-058;tt1570728;scene-058.ss-0765.es-0768.srt;tt1570728_scene_58.mkv;57;Sure;['Clothes'];9
1181;tt1570728scene-062.ss-0796.es-0829;tt1570728-062;tt1570728;scene-062.ss-0796.es-0829.srt;tt1570728_scene_62.mkv;61;Sure;['Posture', 'Exp of  emotion'];9
1183;tt1570728scene-064.ss-0847.es-0857;tt1570728-064;tt1570728;scene-064.ss-0847.es-0857.srt;;63;Sure;['Type of plan'];1
1184;tt1570728scene-065.ss-0858.es-0864;tt1570728-065;tt1570728;scene-065.ss-0858.es-0864.srt;tt1570728_scene_65.mkv;64;Sure;['Type of plan'];4
1185;tt1570728scene-066.ss-0865.es-0876;tt1570728-066;tt1570728;scene-066.ss-0865.es-0876.srt;tt1570728_scene_66.mkv;65;Sure;['Type of plan'];4
1188;tt1570728scene-071.ss-0955.es-0978;tt1570728-071;tt1570728;scene-071.ss-0955.es-0978.srt;tt1570728_scene_71.mkv;70;Sure;['Posture', 'Activities', 'Exp of  emotion'];3
1190;tt1570728scene-073.ss-1000.es-1004;tt1570728-073;tt1570728;scene-073.ss-1000.es-1004.srt;tt1570728_scene_73.mp4;72;Easy Neg;[];6
1191;tt1570728scene-074.ss-1005.es-1041;tt1570728-074;tt1570728;scene-074.ss-1005.es-1041.srt;tt1570728_scene_74.mkv;73;Sure;['Exp of  emotion'];5
1193;tt1570728scene-077.ss-1061.es-1068;tt1570728-077;tt1570728;scene-077.ss-1061.es-1068.srt;tt1570728_scene_77.mp4;76;Sure;['Look'];8
1194;tt1570728scene-078.ss-1069.es-1103;tt1570728-078;tt1570728;scene-078.ss-1069.es-1103.srt;tt1570728_scene_78.mkv;77;Sure;['Look'];4
1195;tt1570728scene-079.ss-1104.es-1135;tt1570728-079;tt1570728;scene-079.ss-1104.es-1135.srt;tt1570728_scene_79.mkv;78;Sure;['Look'];5
1196;tt1570728scene-080.ss-1136.es-1153;tt1570728-080;tt1570728;scene-080.ss-1136.es-1153.srt;tt1570728_scene_80.mkv;79;Sure;['Look'];5
1198;tt1570728scene-082.ss-1162.es-1204;tt1570728-082;tt1570728;scene-082.ss-1162.es-1204.srt;tt1570728_scene_82.mkv;81;Sure;['Type of plan'];5
1199;tt1570728scene-087.ss-1251.es-1293;tt1570728-087;tt1570728;scene-087.ss-1251.es-1293.srt;tt1570728_scene_87.mp4;86;Sure;['Appearance', 'Activities'];4
1201;tt1570728scene-089.ss-1325.es-1334;tt1570728-089;tt1570728;scene-089.ss-1325.es-1334.srt;tt1570728_scene_89.mkv;88;Easy Neg;[];7
1207;tt1570728scene-095.ss-1380.es-1394;tt1570728-095;tt1570728;scene-095.ss-1380.es-1394.srt;tt1570728_scene_95.mkv;94;Sure;['Type of plan', 'Body', 'Clothes'];6
1213;tt1570728scene-101.ss-1537.es-1543;tt1570728-101;tt1570728;scene-101.ss-1537.es-1543.srt;tt1570728_scene_101.mkv;100;Sure;['Type of plan', 'Look'];9
1214;tt1570728scene-104.ss-1587.es-1592;tt1570728-104;tt1570728;scene-104.ss-1587.es-1592.srt;tt1570728_scene_104.mkv;103;Sure;['Type of plan', 'Posture', 'Exp of  emotion'];8
1218;tt1570728scene-110.ss-1779.es-1807;tt1570728-110;tt1570728;scene-110.ss-1779.es-1807.srt;tt1570728_scene_110.mkv;109;Sure;['Type of plan', 'Clothes', 'Look', 'Exp of  emotion'];5
1220;tt1570728scene-112.ss-1828.es-1830;tt1570728-112;tt1570728;scene-112.ss-1828.es-1830.srt;tt1570728_scene_112.mp4;-1;Easy Neg;[];1
1221;tt2267998scene-001.ss-0001.es-0016;tt2267998-001;tt2267998;scene-001.ss-0001.es-0016.srt;tt2267998_scene_1.mp4;-1;Sure;['Type of plan'];1
1222;tt2267998scene-002.ss-0017.es-0019;tt2267998-002;tt2267998;scene-002.ss-0017.es-0019.srt;tt2267998_scene_2.mp4;-1;Easy Neg;[];7
1223;tt2267998scene-003.ss-0020.es-0024;tt2267998-003;tt2267998;scene-003.ss-0020.es-0024.srt;tt2267998_scene_3.mp4;2;Easy Neg;[];2
1224;tt2267998scene-004.ss-0025.es-0041;tt2267998-004;tt2267998;scene-004.ss-0025.es-0041.srt;tt2267998_scene_4.mp4;3;Easy Neg;[];7
1225;tt2267998scene-008.ss-0081.es-0083;tt2267998-008;tt2267998;scene-008.ss-0081.es-0083.srt;tt2267998_scene_8.mp4;7;Sure;['Type of plan', 'Body', 'Activities'];6
1226;tt2267998scene-010.ss-0111.es-0117;tt2267998-010;tt2267998;scene-010.ss-0111.es-0117.srt;tt2267998_scene_10.mp4;9;Easy Neg;[];2
1227;tt2267998scene-011.ss-0118.es-0129;tt2267998-011;tt2267998;scene-011.ss-0118.es-0129.srt;tt2267998_scene_11.mp4;10;Easy Neg;[];1
1228;tt2267998scene-012.ss-0130.es-0130;tt2267998-012;tt2267998;scene-012.ss-0130.es-0130.srt;tt2267998_scene_12.mp4;-1;Easy Neg;[];4
1229;tt2267998scene-013.ss-0131.es-0135;tt2267998-013;tt2267998;scene-013.ss-0131.es-0135.srt;tt2267998_scene_13.mp4;12;Easy Neg;[];5
1230;tt2267998scene-014.ss-0136.es-0170;tt2267998-014;tt2267998;scene-014.ss-0136.es-0170.srt;tt2267998_scene_14.mp4;13;Easy Neg;[];5
1231;tt2267998scene-015.ss-0171.es-0185;tt2267998-015;tt2267998;scene-015.ss-0171.es-0185.srt;tt2267998_scene_15.mp4;14;Easy Neg;[];8
1232;tt2267998scene-024.ss-0298.es-0305;tt2267998-024;tt2267998;scene-024.ss-0298.es-0305.srt;tt2267998_scene_24.mp4;23;Easy Neg;[];9
1233;tt2267998scene-026.ss-0316.es-0322;tt2267998-026;tt2267998;scene-026.ss-0316.es-0322.srt;tt2267998_scene_26.mp4;25;Easy Neg;[];7
1234;tt2267998scene-027.ss-0323.es-0326;tt2267998-027;tt2267998;scene-027.ss-0323.es-0326.srt;tt2267998_scene_27.mp4;26;Sure;['Body', 'Clothes', 'Activities'];5
1235;tt2267998scene-028.ss-0327.es-0327;tt2267998-028;tt2267998;scene-028.ss-0327.es-0327.srt;tt2267998_scene_28.mp4;-1;Sure;['Body', 'Clothes', 'Activities'];3
1236;tt2267998scene-029.ss-0328.es-0340;tt2267998-029;tt2267998;scene-029.ss-0328.es-0340.srt;tt2267998_scene_29.mp4;28;Easy Neg;[];1
1237;tt2267998scene-030.ss-0341.es-0356;tt2267998-030;tt2267998;scene-030.ss-0341.es-0356.srt;tt2267998_scene_30.mp4;29;Easy Neg;[];9
1238;tt2267998scene-033.ss-0383.es-0392;tt2267998-033;tt2267998;scene-033.ss-0383.es-0392.srt;tt2267998_scene_33.mp4;32;Easy Neg;[];9
1239;tt2267998scene-039.ss-0464.es-0483;tt2267998-039;tt2267998;scene-039.ss-0464.es-0483.srt;tt2267998_scene_39.mp4;38;Easy Neg;[];7
1246;tt2267998scene-065.ss-0692.es-0704;tt2267998-065;tt2267998;scene-065.ss-0692.es-0704.srt;tt2267998_scene_65.mp4;64;Sure;['Body', 'Clothes', 'Activities'];7
1247;tt2267998scene-066.ss-0705.es-0716;tt2267998-066;tt2267998;scene-066.ss-0705.es-0716.srt;tt2267998_scene_66.mp4;65;Sure;['Body', 'Clothes', 'Activities'];9
1248;tt2267998scene-067.ss-0717.es-0726;tt2267998-067;tt2267998;scene-067.ss-0717.es-0726.srt;tt2267998_scene_67.mp4;66;Sure;['Body', 'Clothes', 'Activities'];1
1249;tt2267998scene-068.ss-0727.es-0729;tt2267998-068;tt2267998;scene-068.ss-0727.es-0729.srt;tt2267998_scene_68.mp4;67;Sure;['Body', 'Clothes', 'Activities'];0
1250;tt2267998scene-069.ss-0730.es-0730;tt2267998-069;tt2267998;scene-069.ss-0730.es-0730.srt;tt2267998_scene_69.mp4;-1;Sure;['Activities'];9
1251;tt2267998scene-070.ss-0731.es-0733;tt2267998-070;tt2267998;scene-070.ss-0731.es-0733.srt;tt2267998_scene_70.mp4;69;Sure;['Activities'];3
1252;tt2267998scene-071.ss-0734.es-0735;tt2267998-071;tt2267998;scene-071.ss-0734.es-0735.srt;tt2267998_scene_71.mp4;70;Sure;['Activities'];3
1253;tt2267998scene-072.ss-0736.es-0737;tt2267998-072;tt2267998;scene-072.ss-0736.es-0737.srt;tt2267998_scene_72.mp4;71;Sure;['Posture', 'Activities'];9
1254;tt2267998scene-073.ss-0738.es-0744;tt2267998-073;tt2267998;scene-073.ss-0738.es-0744.srt;tt2267998_scene_73.mp4;72;Sure;['Posture', 'Activities'];0
1255;tt2267998scene-074.ss-0745.es-0756;tt2267998-074;tt2267998;scene-074.ss-0745.es-0756.srt;tt2267998_scene_74.mp4;73;Sure;['Posture', 'Activities'];2
1256;tt2267998scene-077.ss-0779.es-0785;tt2267998-077;tt2267998;scene-077.ss-0779.es-0785.srt;tt2267998_scene_77.mp4;76;Sure;['Body', 'Activities'];4
1258;tt2267998scene-088.ss-0948.es-0958;tt2267998-088;tt2267998;scene-088.ss-0948.es-0958.srt;tt2267998_scene_88.mp4;87;Easy Neg;[];6
1259;tt2267998scene-089.ss-0959.es-0997;tt2267998-089;tt2267998;scene-089.ss-0959.es-0997.srt;tt2267998_scene_89.mp4;88;Easy Neg;[];5
1260;tt2267998scene-090.ss-0998.es-1008;tt2267998-090;tt2267998;scene-090.ss-0998.es-1008.srt;tt2267998_scene_90.mp4;89;Easy Neg;[];5
1261;tt2267998scene-109.ss-1343.es-1355;tt2267998-109;tt2267998;scene-109.ss-1343.es-1355.srt;tt2267998_scene_109.mp4;108;Easy Neg;[];4
1262;tt2267998scene-110.ss-1356.es-1380;tt2267998-110;tt2267998;scene-110.ss-1356.es-1380.srt;tt2267998_scene_110.mp4;109;Easy Neg;[];5
1263;tt2267998scene-111.ss-1381.es-1381;tt2267998-111;tt2267998;scene-111.ss-1381.es-1381.srt;tt2267998_scene_111.mp4;-1;Easy Neg;[];0
1264;tt2267998scene-112.ss-1382.es-1389;tt2267998-112;tt2267998;scene-112.ss-1382.es-1389.srt;tt2267998_scene_112.mp4;111;Easy Neg;[];2
1265;tt2267998scene-113.ss-1390.es-1401;tt2267998-113;tt2267998;scene-113.ss-1390.es-1401.srt;tt2267998_scene_113.mp4;112;Easy Neg;[];9
1266;tt2267998scene-114.ss-1402.es-1403;tt2267998-114;tt2267998;scene-114.ss-1402.es-1403.srt;tt2267998_scene_114.mp4;113;Easy Neg;[];4
1267;tt2267998scene-115.ss-1404.es-1404;tt2267998-115;tt2267998;scene-115.ss-1404.es-1404.srt;tt2267998_scene_115.mp4;-1;Easy Neg;[];1
1268;tt2267998scene-116.ss-1405.es-1420;tt2267998-116;tt2267998;scene-116.ss-1405.es-1420.srt;tt2267998_scene_116.mp4;115;Easy Neg;[];0
1272;tt2267998scene-120.ss-1468.es-1469;tt2267998-120;tt2267998;scene-120.ss-1468.es-1469.srt;tt2267998_scene_120.mp4;-1;Easy Neg;[];8
1273;tt2267998scene-121.ss-1470.es-1471;tt2267998-121;tt2267998;scene-121.ss-1470.es-1471.srt;tt2267998_scene_121.mp4;120;Easy Neg;[];6
1274;tt2267998scene-122.ss-1472.es-1495;tt2267998-122;tt2267998;scene-122.ss-1472.es-1495.srt;tt2267998_scene_122.mp4;121;Easy Neg;[];1
1275;tt2267998scene-123.ss-1496.es-1496;tt2267998-123;tt2267998;scene-123.ss-1496.es-1496.srt;tt2267998_scene_123.mp4;-1;Easy Neg;[];5
1276;tt2267998scene-131.ss-1614.es-1617;tt2267998-131;tt2267998;scene-131.ss-1614.es-1617.srt;tt2267998_scene_131.mp4;130;Easy Neg;[];6
1277;tt2267998scene-132.ss-1618.es-1625;tt2267998-132;tt2267998;scene-132.ss-1618.es-1625.srt;tt2267998_scene_132.mp4;131;Easy Neg;[];9
1278;tt2267998scene-133.ss-1626.es-1626;tt2267998-133;tt2267998;scene-133.ss-1626.es-1626.srt;tt2267998_scene_133.mp4;-1;Easy Neg;[];8
1279;tt2267998scene-134.ss-1627.es-1627;tt2267998-134;tt2267998;scene-134.ss-1627.es-1627.srt;tt2267998_scene_134.mp4;-1;Easy Neg;[];9
1280;tt2267998scene-135.ss-1628.es-1646;tt2267998-135;tt2267998;scene-135.ss-1628.es-1646.srt;tt2267998_scene_135.mp4;134;Easy Neg;[];8
1281;tt2267998scene-136.ss-1647.es-1647;tt2267998-136;tt2267998;scene-136.ss-1647.es-1647.srt;;-1;Easy Neg;[];8
1282;tt2267998scene-137.ss-1648.es-1648;tt2267998-137;tt2267998;scene-137.ss-1648.es-1648.srt;tt2267998_scene_137.mp4;-1;Easy Neg;[];3
1283;tt2267998scene-139.ss-1655.es-1665;tt2267998-139;tt2267998;scene-139.ss-1655.es-1665.srt;tt2267998_scene_139.mp4;138;Easy Neg;[];4
1284;tt2267998scene-140.ss-1666.es-1666;tt2267998-140;tt2267998;scene-140.ss-1666.es-1666.srt;tt2267998_scene_140.mp4;-1;Easy Neg;[];6
1288;tt2267998scene-149.ss-1774.es-1793;tt2267998-149;tt2267998;scene-149.ss-1774.es-1793.srt;tt2267998_scene_149.mp4;148;Easy Neg;[];0
1289;tt2267998scene-150.ss-1794.es-1801;tt2267998-150;tt2267998;scene-150.ss-1794.es-1801.srt;tt2267998_scene_150.mp4;149;Easy Neg;[];3
1290;tt2267998scene-153.ss-1852.es-1853;tt2267998-153;tt2267998;scene-153.ss-1852.es-1853.srt;tt2267998_scene_153.mp4;152;Easy Neg;[];4
1291;tt2267998scene-154.ss-1854.es-1854;tt2267998-154;tt2267998;scene-154.ss-1854.es-1854.srt;tt2267998_scene_154.mp4;-1;Easy Neg;[];6
1292;tt2267998scene-155.ss-1855.es-1880;tt2267998-155;tt2267998;scene-155.ss-1855.es-1880.srt;tt2267998_scene_155.mp4;154;Easy Neg;[];9
1296;tt2267998scene-170.ss-2046.es-2050;tt2267998-170;tt2267998;scene-170.ss-2046.es-2050.srt;tt2267998_scene_170.mp4;169;Easy Neg;[];7
1297;tt2267998scene-171.ss-2051.es-2051;tt2267998-171;tt2267998;scene-171.ss-2051.es-2051.srt;tt2267998_scene_171.mp4;-1;Easy Neg;[];6
1302;tt2267998scene-176.ss-2122.es-2127;tt2267998-176;tt2267998;scene-176.ss-2122.es-2127.srt;tt2267998_scene_176.mp4;175;Easy Neg;[];0
1303;tt2267998scene-177.ss-2128.es-2152;tt2267998-177;tt2267998;scene-177.ss-2128.es-2152.srt;tt2267998_scene_177.mp4;176;Easy Neg;[];4
1304;tt2267998scene-181.ss-2207.es-2218;tt2267998-181;tt2267998;scene-181.ss-2207.es-2218.srt;tt2267998_scene_181.mp4;180;Easy Neg;[];0
1305;tt2267998scene-182.ss-2219.es-2219;tt2267998-182;tt2267998;scene-182.ss-2219.es-2219.srt;tt2267998_scene_182.mp4;-1;Easy Neg;[];0
1306;tt2267998scene-183.ss-2220.es-2235;tt2267998-183;tt2267998;scene-183.ss-2220.es-2235.srt;tt2267998_scene_183.mp4;182;Sure;['Type of plan', 'Appearance', 'Clothes', 'Look'];7
1310;tt2267998scene-187.ss-2266.es-2273;tt2267998-187;tt2267998;scene-187.ss-2266.es-2273.srt;tt2267998_scene_187.mp4;186;Easy Neg;[];4
1311;tt2267998scene-188.ss-2274.es-2278;tt2267998-188;tt2267998;scene-188.ss-2274.es-2278.srt;tt2267998_scene_188.mp4;187;Sure;['Body', 'Clothes', 'Activities'];0
1312;tt2267998scene-189.ss-2279.es-2279;tt2267998-189;tt2267998;scene-189.ss-2279.es-2279.srt;tt2267998_scene_189.mp4;-1;Sure;['Body', 'Clothes', 'Activities'];6
1313;tt2267998scene-190.ss-2280.es-2284;tt2267998-190;tt2267998;scene-190.ss-2280.es-2284.srt;tt2267998_scene_190.mp4;189;Sure;['Body', 'Clothes', 'Activities'];2
1314;tt2267998scene-191.ss-2285.es-2308;tt2267998-191;tt2267998;scene-191.ss-2285.es-2308.srt;tt2267998_scene_191.mp4;190;Sure;['Type of plan', 'Body', 'Activities'];7
1315;tt2267998scene-192.ss-2309.es-2335;tt2267998-192;tt2267998;scene-192.ss-2309.es-2335.srt;tt2267998_scene_192.mp4;-1;Sure;['Type of plan', 'Body', 'Activities'];3
1316;tt2267998scene-193.ss-2336.es-2336;tt2267998-193;tt2267998;scene-193.ss-2336.es-2336.srt;tt2267998_scene_193.mp4;-1;Sure;['Type of plan', 'Body', 'Activities'];0
1317;tt2267998scene-194.ss-2337.es-2347;tt2267998-194;tt2267998;scene-194.ss-2337.es-2347.srt;tt2267998_scene_194.mp4;193;Sure;['Body', 'Clothes'];1
1318;tt2267998scene-195.ss-2348.es-2350;tt2267998-195;tt2267998;scene-195.ss-2348.es-2350.srt;tt2267998_scene_195.mp4;194;Sure;['Body', 'Clothes'];5
1319;tt2267998scene-199.ss-2394.es-2415;tt2267998-199;tt2267998;scene-199.ss-2394.es-2415.srt;tt2267998_scene_199.mp4;198;Sure;['Exp of  emotion'];3
1320;tt2267998scene-200.ss-2416.es-2423;tt2267998-200;tt2267998;scene-200.ss-2416.es-2423.srt;tt2267998_scene_200.mp4;199;Sure;['Exp of  emotion'];3
1329;tt2267998scene-211.ss-2571.es-2578;tt2267998-211;tt2267998;scene-211.ss-2571.es-2578.srt;tt2267998_scene_211.mp4;210;Easy Neg;[];0
1330;tt2267998scene-212.ss-2579.es-2583;tt2267998-212;tt2267998;scene-212.ss-2579.es-2583.srt;tt2267998_scene_212.mp4;211;Easy Neg;[];6
1339;tt2267998scene-222.ss-2678.es-2679;tt2267998-222;tt2267998;scene-222.ss-2678.es-2679.srt;tt2267998_scene_222.mp4;-1;Easy Neg;[];1
